Plot information,,,,,,,,,,temp,,precip,Field management (2017),,,,,,,,,,Crop biodiversity,,,,,,,,,,,,,Crop 2017 information,,,,Phytometer trial yield (i.e. yield potential) and nutrient content,,,,,,,,,Soil Moisture at sampling,Soil fungal diversity,,,,,,Soil bacterial diversity,,,,,Soil archae diversity,,,,,,,,Soil protist diversity,,,,,,Soil measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qPCR,,,,,,,,,,,,,,,,,,,,,,
Sample_No,Sample_ID,Florine_naming_arch_missing_highlighted,Country,Region,Plot_ID,Lat,Long,Treatment_main,Treatment_minor,avg_temp_longterm,,avg_precip_longterm,tillage_no_times,tillage_depth_max_cm,fertilizer_min_app_no,fertilizer_min_N_amount,fertilizer_org_app_no,fertilizer_organic_N_tot_amount,fertilizer_organic_N_min_amount,herb_no_app,fung_no_app,insect_no_app,Richness,S_year,CDI,Simpson,invSimpson,Shannon,pd,mpd,mpdw,mntd,raoD,sp_2017,idem_2017,Crop_2017,grain_yield,std_yield_country,std_yield_network,Phyt_shoot,Phyt_root,Phyt_tot,P_%_shoots,P_tot_shoots_mg,N_%_shoots,N_tot_shoots_mg,C_%_shoots,C_tot_shoots_mg,Soil_Moisture_Field_at_sampling,Richness,Chao1,ACE,Shannon,InvSimpson,pielou,PD_whole_tree,Chao1,Observed species,Shannon,InvSimpson,Richness,S.chao1,se.chao1,S.ACE,se.ACE,Shannon,InvSimpson,Pielou,cerco_sobs,cerco_Chao1,cerco_ACE,cerco_shannon,cerco_InvSimpson,cerco_pielou,Sand,Silt,Clay,WHC,CEC,Magnesium,Calcium,bulk_density,MWD,C_tot_%,C_tot_mg,N_tot_%,N_tot_mg,P_tot_mg,P_Olsen,pH,Humus_%,Organic_C_%,CaCO3_%,C_microbial,N_microbial,P_resin,P_microbial,basal_respiration,C_org_mg,XYL,BG,AG,NAG,CB,PHOS,LAP,NH4,DIN,TAN,NO3,DON,AMP,NIP,DEP,MIN,NTR,PDA,C_ENZ,N_ENZ,hzo,NifH,nrfA,NIB,NIS,16S,NirK,NirS,nosZ2,nosZ1,AOA,AOB,ITS,Cren,%niK,%nirS,nirK/nirS,%nosZ2,%nosZ1,nosZ2/nosZ1,%AOB,AOA/AOB,16S/ITS
196,SW13,196SWEcrLOWsaby,Sweden,S�by,SeSaL1,59.832631,17.698857,Agriculture,Conventional,6,7.1,548,1,25,3,130,0,0,0,1,0,0,1,1,1,0,1,0,188.2833,NA,NA,NA,0,wheat,1,wheat,3.9,0.558011761,0.653813915,2.81,1.19,4,0.15,4.17,1.25,35.119,39.83,1119.35,0.2,,,,,,,144.1761866,3943.161137,2402,9.846806338,351.5643159,57,70,9.63,70.35,4.29,1.51,3.32,0.37,375,425.54,425.79,4.95,57.7,0.84,30.5,45.3,21.9,0.482,19.72,1.13,0.41,1.39,0.8,1.53,15300,0.147,1470,1047.29,63.9,6.54,2.27,1.31,0.1,197.391,19.298,36.63630666,8.876213754,0.262291667,13100,0.336001743,6.799970172,0.984416001,1.9524911,0,55.3574906,24.82017054,11.23018925,20.52633113,51.77098321,9.296141876,31.24465208,-0.79790886,38.82531114,-31.24465208,27.65458711,-3.590064979,2.5,0.19488931,0.642543879,310.064609,872.9368909,3627.373936,NA,987.35947,1403468.75,51180.31818,30503.70313,87865.23247,44022.13477,20879.83594,3047.563049,108390.5715,99847.20313,0.036467017,0.021734508,1.677839506,0.062605763,0.031366665,1.995933022,0.002171451,6.851322056,12.94825491
197,SW14,197SWEgrGRAsaby,Sweden,S�by,SeSaG1,59.832631,17.698857,Grassland,Grassland,6,7.1,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,1.79,3.95,0.07,1.57,1.45,31.229,40.44,873.53,0.12,166,223,226.18,3.41,11.2,0.67,128.9502494,3688.124661,2207,9.610641352,278.6246534,37,42.25,5.37,40.95,3.04,1.5,3,0.42,386,481.14,461.35,4.77,38.82,0.8,7.2,40.7,47.1,0.659,29.65,2.54,0.86,1.12,2.93,3.32,33200,0.309,3090,979.94,21.3,5.82,5.03,2.92,0.2,544.016,74.897,8.430111466,22.08311619,0.816666667,29200,0,14.64199588,2.223656339,3.043013734,0,169.527972,9.950233127,5.489246121,6.495362222,62.10526258,1.006116101,55.60990036,-0.332832456,47.73322023,-55.60990036,43.07356584,-12.53633452,10,0.404775653,0.311837925,134.8535124,1283.282973,2486.991801,NA,539.8085369,1738728.563,48849.91477,32316.83691,68110.70503,43006.83984,13455.10596,4185.898193,235510.6118,80692.75391,0.028095193,0.018586476,1.511593319,0.039172707,0.024734649,1.583717969,0.002407448,3.214389203,7.382803471
198,SW15,198SWEcrHIGlann,Sweden,Lanna,SeLaH1,58.347769,13.126463,Agriculture,Conventional,6.4,6.2,661,2,20,1,80,0,0,0,1,0,0,3,1.2,3.6,0.584530108,2.406913281,0.955861522,195.50819,7.565233333,4.647115707,6.884546667,2.323557853,barley,4,barley,4.8,0.908230842,0.855920114,2.22,0.75,2.97,0.1,2.12,1.21,26.922,40.34,895.64,0.11,169,216.3,200.27,3.64,11.99,0.71,136.3033128,3776.712329,2265,9.708034616,295.9737782,44,56,10.76,50.66,3.32,1.75,3.46,0.46,394,463.45,450.94,4.74,37.2,0.79,10.1,38.3,48.8,0.558,22.58,3.1,0.35,NA,NA,1.87,18700,0.165,1650,620.19,14.94,6.47,2.81,1.63,0.2,306.627,37.394,3.383075302,7.476114286,0.352847222,16300,7.778141397,27.37302226,3.685328115,6.081160083,4.5538769,126.758108,41.07654627,5.69150157,7.113931819,34.72151422,1.422430249,27.6075824,-0.386730199,28.57286502,-27.6075824,23.15864223,-4.448940173,8.2,1.041368848,1.131784952,137.4449555,726.5563572,1385.96476,NA,725.5563442,1332204.938,51084.98011,37860.68555,77010.55259,47308.12305,12766.3999,4980.153687,122071.5362,73406.16016,0.038346187,0.028419566,1.349288302,0.057806836,0.035511145,1.627850518,0.003738279,2.563455007,10.91331344
199,SW16,199SWEcrHIGlann,Sweden,Lanna,SeLaH2,58.347769,13.126463,Agriculture,Conventional,6.4,6.2,661,2,20,1,80,0,0,0,1,0,0,3,1.2,3.6,0.584530108,2.406913281,0.955861522,195.50819,7.565233333,4.647115707,6.884546667,2.323557853,barley,4,barley,4.8,0.908230842,0.855920114,1.53,0.68,2.21,0.11,1.75,1.51,23.054,40.53,620.05,0.06,,,,,,,132.8445222,3551.334225,2197,9.57633355,217.0722869,43,47.2,4.34,48.64,3.45,1.78,3.74,0.47,355,438.02,427.91,4.81,54.98,0.82,11.8,40.5,45.2,0.522,19.39,1.52,0.4,NA,NA,1.69,16900,0.156,1560,546.93,14.17,6.1,2.5,1.45,0.2,276.302,36.362,1.000608974,7.03815562,0.3175,14500,3.07834996,11.05107933,2.817690388,1.892636703,1.083111944,21.33520951,23.47690142,10.25780729,14.23502572,67.77447251,3.97721843,53.5394468,-0.707338425,33.66486271,-53.5394468,23.76212476,-29.77732204,3.2,0.432725559,0.608868915,112.5360229,798.9977153,1160.827774,NA,406.6277411,1052585.031,23022.62784,19642.53711,65178.96913,27663.01172,11341.79443,3557.934692,102028.9601,77880.17969,0.021872464,0.018661235,1.17208015,0.061922759,0.026281023,2.356177621,0.003380187,3.18774666,10.31653199
200,SW17,200SWEcrHIGlann,Sweden,Lanna,SeLaH3,58.347769,13.126463,Agriculture,Conventional,6.4,6.2,661,2,20,1,100,0,0,0,1,0,0,3,2.3,6.9,0.588087354,2.427699194,0.955504346,195.24328,7.388626667,3.817991686,6.531333333,1.908995843,barley/grass_ley,4,barley,5.9,1.116367077,1.052068474,2.7,1.68,4.38,0.06,1.57,1.41,38.013,40.79,1101.22,0.15,214,259.38,261.59,4.08,21.11,0.76,134.3231505,3575.44591,2231,9.507101246,144.3507556,34,37.75,4.2,41.53,3.01,2.06,5.1,0.58,303,338,331.43,4.5,34.4,0.79,15.6,36.3,44.3,0.595,24.69,2.5,0.39,NA,NA,2.53,25300,0.236,2360,686.24,13,5.9,3.77,2.19,0.2,461.731,54.595,3.390694841,18.11546392,0.57625,21900,2.280993926,11.14004825,2.743578418,1.928946115,0.544646913,40.34472152,27.08549403,7.177301215,27.63233796,58.36065528,20.45503675,30.72831732,-0.35505833,14.79249485,-18.00123943,9.821678236,-8.179561198,10,0.40102242,0.696346563,179.7186026,1183.825787,1495.642772,NA,687.0972643,1482287.531,44505.09872,37617.01416,67011.10518,70539.80469,12142.62744,3519.126587,86998.32101,89158.41797,0.030024606,0.025377677,1.18311088,0.045207899,0.047588476,0.949975769,0.002374119,3.450466228,17.03811653
201,SW18,201SWEcrHIGlann,Sweden,Lanna,SeLaH4,58.347769,13.126463,Agriculture,Conventional,6.4,6.2,661,1,25,1,90,0,0,0,1,0,0,7,2.5,17.5,0.818682825,5.515197342,1.795024802,516.97163,240.9246,224.2524706,44.2941,112.1262353,wheat,6,wheat,8.3,1.187563492,1.391450126,1.72,1.17,2.89,0.12,2.05,1.43,24.636,40.49,696.46,0.12,132,167.037037,181.9638088,2.863540375,5.015409847,0.586454339,135.7174193,3576.574468,2287,9.641281587,202.2329188,44,47.5,3.66,49.28,3.5,1.96,4.59,0.52,394,461.3584906,458.2618904,4.930218261,54.47772305,0.824954615,15.9,37.7,43.2,0.572,21.81,1.85,0.4,NA,NA,2.2,22000,0.195,1950,721.35,24,5.96,3.21,1.86,0.2,394.615,53.622,7.862713508,18.22372881,0.50875,18600,3.603889202,14.55305341,2.791867789,1.119198348,0.882089816,28.96804721,20.9965864,5.154746724,6.917799995,55.5783493,1.763053271,48.6605493,-0.292825884,39.8106413,-48.6605493,35.71107893,-12.94947037,8.9,0.523941605,0.530778834,122.9829062,963.221374,1768.908498,NA,654.2598399,1751139.563,64920.05114,50710.05664,116810.3011,63065.33008,17908.63086,7706.564209,166765.5362,97247.18359,0.037073031,0.028958318,1.280220442,0.066705306,0.03601388,1.852211047,0.004400885,2.323815175,10.50060823
202,SW19,202SWEcrHIGlann,Sweden,Lanna,SeLaH5,58.347769,13.126463,Agriculture,Conventional,6.4,6.2,661,1,25,1,90,0,0,0,1,0,0,6,2,12,0.785754861,4.667550467,1.614801246,388.89379,130.2927347,147.7848204,67.28491333,73.89241021,wheat,6,wheat,8.2,1.173255498,1.374685666,2.58,1.56,4.14,0.08,2.19,1.14,29.366,40.32,1040.21,0.14,203,238.9347826,255.60234,3.974925215,18.97965381,0.748121799,145.3490779,4130.165,2438,9.810644157,256.0261358,48,78.33,22.72,65.55,4.11,1.72,3.3,0.45,397,458.1320755,456.249152,4.939667278,59.47736567,0.825487947,12.5,38.9,45.4,0.565,22.51,1.75,0.5,NA,NA,2.13,21300,0.191,1910,767.24,35.11,6.18,3.17,1.84,0.1,382.824,51.749,10.55571175,13.00636364,0.506388889,18400,3.272693259,14.57469207,4.137546089,3.431512792,0.734617434,37.3567302,26.8851557,4.898037885,6.374665715,28.71759078,1.47662783,22.34292507,-0.283379888,17.86250376,-13.99978331,13.89518534,-0.104597969,9.4,0.545269172,0.727600044,88.57569028,941.492397,2029.869345,NA,754.531774,1634247.375,81507.52557,54826.41406,123430.987,74470.96484,17435.33203,6590.100586,156755.2617,103549.0156,0.049874656,0.033548418,1.486647029,0.075527725,0.045568967,1.657437732,0.004032499,2.645685267,10.42547062
203,SW20,203SWEcrHIGlann,Sweden,Lanna,SeLaH6,58.347769,13.126463,Agriculture,Conventional,6.4,6.2,661,1,25,1,90,0,0,0,1,0,0,4,1.2,4.8,0.614619377,2.594837262,1.083039065,383.79149,192.0659167,186.5770539,99.30506,93.28852694,wheat,3,wheat,8.1,1.158947504,1.357921207,2.39,1.35,3.74,0.07,1.66,1.23,29.321,40.44,966.42,0.05,209,255.92,288.5555881,4.181744413,31.56715122,0.782756042,141.030083,3794.255814,2386,9.804279212,286.2089846,43,48.14,4.65,50.85,3.61,1.64,3.28,0.44,305,413.04,372.7517397,4.771325906,57.60830259,0.834102422,12.2,39.9,45,0.576,20.54,1.58,0.4,NA,NA,1.92,19200,0.166,1660,636.56,20.28,6.14,2.91,1.69,0.2,413.725,50.383,6.313450604,11.72251521,0.560208333,16900,3.912943842,14.71674495,2.274822374,1.639203814,1.097449356,38.98854473,23.34569923,5.061398055,6.193620955,40.55808091,1.1322229,34.36445995,-0.296715412,27.7200087,-30.23934338,23.56599294,-6.67335044,7,0.528047053,0.599637673,89.60217816,901.4960981,1399.907325,NA,433.6631715,1158305.625,42372.53125,33055.42383,84939.92378,42235.52148,10256.39844,3905.364014,104989.6658,54841.10938,0.036581478,0.028537739,1.281863197,0.073331185,0.036463193,2.011101575,0.003371618,2.626233663,11.03256797
204,SW21,204SWEcrHIGlann,Sweden,Lanna,SeLaH7,58.347769,13.126463,Agriculture,Conventional,6.4,6.2,661,1,25,1,90,0,0,0,1,0,0,7,2.3,16.1,0.811241671,5.297779464,1.790019839,516.97163,240.9246,220.8669848,44.2941,110.4334924,oat,6,oat,5.6,1.252992639,1.378970697,1.96,1.11,3.07,0.12,2.37,1.35,26.419,40.4,791.91,0.14,196,243.7,244.5047175,4.088970726,25.91479216,0.774702899,146.4644097,4337.014888,2513,9.996856031,388.8699632,49,54,4.31,56.91,3.72,1.52,2.78,0.39,362,413.3829787,407.2550831,4.757169212,45.90470014,0.807443396,12.9,39.6,44.6,0.555,20.3,1.61,0.65,NA,NA,2,20000,0.171,1710,721.31,33.02,6.16,2.93,1.7,0.1,347.152,47.498,7.049469493,14.83783784,0.5625,17000,4.978710413,16.49100511,3.141837867,1.838960876,1.687421597,18.41627557,27.3810242,4.874700718,6.103098575,45.26498953,1.228397857,39.16189095,-0.326164694,29.15821896,-39.16189095,24.59191325,-14.5699777,11,0.6311754,0.701279642,126.9146356,1453.978979,2018.138185,NA,952.5985981,1628667.125,62077.8267,50999.76367,83153.58994,54542.29297,8734.849609,3751.943481,109420.3778,63782.93555,0.038115724,0.031313804,1.217217929,0.051056222,0.033488914,1.52457085,0.00230369,2.328086671,14.88449553
205,SW22,205SWEcrHIGlann,Sweden,Lanna,SeLaH8,58.347769,13.126463,Agriculture,Conventional,6.4,6.2,661,1,25,1,90,0,0,0,1,0,0,6,1.9,11.4,0.789880813,4.75920365,1.637816365,388.89379,130.2927347,150.1793763,67.28491333,75.08968813,oat,6,oat,5.8,1.297742376,1.42821965,1.92,1.37,3.29,0.11,2.17,1.53,29.411,40.85,784.39,0.12,134,157.3333333,166.5843218,3.216789147,8.536611392,0.656777126,142.8588423,3776.181159,2374,9.75924979,230.1185205,51,62,8.47,63.31,4.03,1.98,5.02,0.5,365,463.1538462,434.5479924,4.855745004,57.8386064,0.823021946,10.6,40.4,45.8,0.564,22.54,1.84,0.34,NA,NA,2.18,21800,0.187,1870,696.07,27.08,5.95,3.22,1.87,0.1,377.498,46.617,4.233838631,12.72703088,0.378645833,18700,1.920233973,15.5649321,2.213490128,4.015645596,1.679743632,94.20633875,10.26539082,7.675160782,10.01064798,64.88756856,2.335487198,54.87692058,-0.486190983,44.14715554,-54.87692058,37.34048177,-17.53643881,7.3,0.513081596,0.342744874,211.8159287,952.9642167,2095.542574,NA,543.2306482,1525439.688,71088.09375,50494.12305,78968.41463,59478.76367,15063.14648,4570.340332,218629.8061,56847.69336,0.046601707,0.033101357,1.407848864,0.051767641,0.038991226,1.32767411,0.002996081,3.295847878,6.977272287
206,SW23,206SWEcrHIGlann,Sweden,Lanna,SeLaH9,58.347769,13.126463,Agriculture,Conventional,6.4,6.2,661,1,25,1,90,0,0,0,1,0,0,4,1.2,4.8,0.633650519,2.729634002,1.128477333,383.79149,192.0659167,186.7410491,99.30506,93.37052455,oat,6,oat,5.8,1.297742376,1.42821965,1.79,1.09,2.88,0.09,1.68,1.4,25.013,40.16,718.82,0.14,193,281.6666667,295.4194674,3.613153976,14.30257089,0.686560266,142.6362146,3974.213033,2367,9.663553302,191.2251368,62,79.1,10.41,86.44,4.99,1.77,3.78,0.43,429,495.84375,497.5048282,4.986314617,57.74495965,0.822626422,11.6,38.5,46.5,0.586,23.69,2.03,0.39,NA,NA,2.27,22700,0.193,1930,766.39,22.73,5.93,3.4,1.97,0.1,407.23,49.367,2.705125664,14.27478261,0.494930556,19700,2.26050582,16.50423122,2.112355652,5.955803961,0.917007036,110.541099,9.979101855,10.64676007,12.90736414,51.75006362,2.260604069,38.84269948,-0.720118302,41.55327036,-38.84269948,31.47161413,-7.371085347,10,0.523058394,0.38243774,276.1976406,1015.499165,1306.136892,NA,396.0168872,1427365.125,70360.97443,49090.14648,87176.98171,64259.92578,15879.09912,3495.514526,164924.0065,72125.44141,0.049294307,0.034392144,1.433301375,0.06107546,0.045019963,1.356630601,0.002448928,4.542707233,8.654683786
207,SW24,207SWEcrHIGlann,Sweden,Lanna,SeLaH10,58.347769,13.126463,Agriculture,Conventional,6.4,6.2,661,1,25,1,90,0,0,0,1,0,0,4,1.2,4.8,0.666518155,2.998663995,1.215203682,383.79149,192.0659167,167.7632154,99.30506,83.88160769,barley,6,barley,6.3,1.19205298,1.12339515,1.58,0.52,2.1,0.13,2.11,1.51,23.932,40.41,638.56,0.12,,,,,,,145.2577709,3760.222222,2417,9.851607694,273.6801154,68,82.25,8.65,84.98,4.83,1.63,2.94,0.39,362,470.2432432,439.9343126,4.761223423,43.0289213,0.808131525,8.7,41.2,47.2,0.574,NA,2.48,0.38,NA,NA,2,20000,0.165,1650,755.48,28.9,6.25,2.95,1.71,0.1,346.003,41.191,7.507425202,11.29333333,0.529166667,17100,6.951356533,20.53125692,6.089101041,7.583704944,3.654497297,30.92797345,26.77146631,5.761513071,6.842364679,58.2769769,1.080851607,51.43461223,-0.366726913,39.17059168,-51.43461223,34.0364149,-17.39819733,5,0.893429083,0.82452411,441.185768,1645.676694,2543.29984,25.88700655,770.7381827,1676848.813,80244.96307,54414.68945,99375.29345,67270.08789,11124.30273,4331.398315,174842.7214,68807.19141,0.04785462,0.032450564,1.474693026,0.059263121,0.040116967,1.477258267,0.002583058,2.568293637,9.590612632
208,SW25,208SWEcrHIGlann,Sweden,Lanna,SeLaH11,58.347769,13.126463,Agriculture,Conventional,6.4,6.2,661,1,25,1,90,0,0,0,1,0,0,4,1.1,4.4,0.68622449,3.18699187,1.271945029,383.79149,192.0659167,129.4140182,99.30506,64.70700908,wheat,3,wheat,4.8,0.686783706,0.804694049,1.66,0.69,2.35,0.13,2.23,1.42,23.652,40.38,670.27,0.14,189,239.8333333,250.8153187,3.846411006,19.69065974,0.733803252,147.9524526,3676.76298,2405,9.922340794,339.6662849,72,95.33,13.63,94.47,4.9,1.9,4.08,0.44,372,422.9622642,422.7738135,4.752492494,43.85469947,0.802935922,14.4,40.6,42.6,0.532,20.04,2.04,0.46,NA,NA,1.72,17200,0.156,1560,744.52,36.6,6.42,2.37,1.38,0.1,387.171,47.712,12.20762002,13.39372197,0.41625,13800,2.775901285,12.02774916,2.93459924,3.132971684,1.411989523,20.48124916,28.28245569,8.86535631,10.02573504,45.704301,1.160378734,35.67856595,-0.561203307,38.72497789,-35.67856595,30.8681316,-4.810434355,12,0.459605741,0.753970257,389.5191721,811.8756335,3080.376209,NA,986.9476935,1675195.25,83139.41761,55974.75781,67641.27287,67277.0957,12651.09473,3467.968506,139128.8354,83266.71094,0.049629688,0.033413871,1.485301962,0.040378143,0.040160749,1.005413093,0.002070188,3.647984319,12.04060427
209,SW26,209SWEcrLOWlann,Sweden,Lanna,SeLaL1,58.347769,13.126463,Agriculture,Conventional,6.4,6.2,661,2,25,4,80,0,0,0,1,1,0,5,1.4,7,0.690273995,3.228660114,1.335400528,501.32628,251.716488,183.8855194,98.15856,91.9427597,wheat,3,wheat,10,1.430799388,1.676445935,2.46,1.26,3.72,0.11,2.62,1.51,37.217,40.57,997.92,0.13,137,167.3703704,174.0019143,2.930727396,6.204609404,0.595678609,149.6735283,4086.746809,2551,10.06469841,432.0780454,59,94,25.6,70.83,4.17,1.54,3.44,0.38,430,482.9873418,500.2675374,4.980370874,58.65837934,0.821330358,9.7,41,46.2,0.583,24.73,1.8,0.34,NA,NA,2.19,21900,0.182,1820,589.22,17.09,6.76,3.14,1.82,0.2,350.455,49.808,2.192090563,13.49561254,0.39625,18200,2.564823126,9.264942679,2.895418516,2.922835682,1.311183155,16.49393539,27.93575622,5.948210409,7.219541262,59.49031335,1.271330853,52.27077209,-0.373394675,41.99469882,-52.27077209,36.76717336,-15.50359872,5,0.384872819,0.740606206,127.3576284,899.1108959,5758.317191,42.51335414,2023.982196,1938811.563,92066.59375,57061.43555,83410.59832,87828.04688,12643.25977,11239.51025,140858.4278,87579.14844,0.047486097,0.029431141,1.61346438,0.043021509,0.04529994,0.949703441,0.005797113,1.124894188,13.76425673
210,SW27,210SWEgrGRAlann,Sweden,Lanna,SeLaG1,58.347769,13.126463,Grassland,Grassland,6.4,6.2,661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33,1.31,3.64,0.1,2.31,1.37,31.814,39.81,927.61,0.2,180,215.3571429,219.0724379,4.218471785,34.45365123,0.812344856,128.9387832,3398.91922,2079,9.347674873,167.4184354,37,38.5,2.23,39.62,3.17,1.31,2.3,0.36,402,465.5294118,455.6549475,4.779118775,40.94264814,0.796991071,9,41.1,45.2,0.677,25.85,2.06,0.53,NA,NA,3.08,30800,0.259,2590,425.87,20.22,5.89,4.69,2.72,0.2,762.648,98.219,7.147326028,23.78956159,1.23625,27200,3.25950575,18.54350337,2.127868737,7.588436792,1.752769286,51.25775485,11.63598445,5.74595496,6.766929362,72.75333585,1.020974402,65.98640649,1.195196349,28.90561772,-65.98640649,45.63836661,-20.34803988,37,0.616407531,0.46138611,98.88475564,841.8015932,1624.515889,NA,177.6131744,1222949.563,31089.71307,19035.24609,25352.64196,32235.8877,3033.503296,609.5973206,54591.6834,35423.58984,0.025421909,0.01556503,1.633270876,0.020730734,0.026359131,0.786472586,0.000498465,4.97624119,22.40175584
211,SW28,211SWEcrHIGlonn,Sweden,L�nnstorp,SeLoH1,55.66917,13.1027,Agriculture,Conventional,7.9,9,643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.5,6,0.699154147,3.323961393,1.281755338,498.83409,291.80023,213.1043191,122.26749,106.5521595,wheat,4,wheat,9.5,1.359259418,1.592623638,3.13,1.84,4.97,0.1,3.04,1.48,46.368,40.16,1257.08,0.14,149,210.2222222,222.2349406,3.567688361,19.1211901,0.712974949,161.7726058,4630.315068,2733,9.907306081,261.9183681,72,79.33,5.68,80.92,4.47,1.89,3.79,0.44,509,588.8732394,578.2595886,5.229663347,80.46274834,0.839102602,56.9,18.8,21.9,0.445,16.98,0.32,0.19,1.47,2.33,1.81,18100,0.17,1700,494.96,23.56,6.31,2.43,1.41,0.1,295.015,45.389,3.170421752,11.43636941,0.323888889,14100,3.642361884,7.756290248,1.128627802,1.385858592,0.072534862,70.24621093,7.047104946,5.286990672,6.631145792,63.92526725,1.34415512,57.29412145,-0.254486252,37.70483187,-57.29412145,34.14202434,-23.15209711,5,0.302395555,0.202391125,69.15838593,576.5351881,2011.058314,NA,916.6813037,1311449.188,65809.00852,31414.03027,57411.13948,58353.0625,27862.54785,4547.9198,117631.9926,133253.5703,0.050180372,0.023953677,2.094892249,0.043776869,0.0444951,0.983858208,0.003467858,6.126437817,11.14874583
212,SW29,212SWEcrLOWlonn,Sweden,L�nnstorp,SeLoL1,55.66917,13.1027,Agriculture,Conventional,7.9,9,643,2,20,1,80,0,0,0,1,0,0,2,1,2,0.308390023,1.445901639,0.486912709,192.40626,8.24592,2.542959456,8.24592,1.271479728,barley,1,barley,4.8,0.908230842,0.855920114,1.92,2.17,4.09,0.1,2.02,1.3,24.904,39.94,766.86,0.14,157,184.972973,197.0480411,3.281745099,9.953665686,0.649047777,153.408498,4163.394737,2522,9.837969957,292.1435125,92,95.3,2.79,99.61,4.83,1.83,3.11,0.41,316,369.0526316,369.0462209,4.831145738,56.82911645,0.839361034,51.8,21.6,24.8,0.379,16.53,0.64,0.27,1.55,0.7,1.26,12600,0.114,1140,491.76,22.07,6.38,1.79,1.04,0.2,170.299,25.65,5.307566045,6.517449408,0.179375,10400,6.524397356,23.78261755,5.794707294,8.733102503,3.117959398,56.76799621,25.69029881,5.364781229,6.193620955,40.34888497,0.828839726,34.15526401,-0.160581936,20.79014795,-34.15526401,18.54200085,-15.61326317,5.4,0.941272358,0.826161632,101.199493,1122.003532,1746.660707,24.17715111,1555.028538,1117236.75,46928.43182,35145.96484,100765.0534,38324.08594,23511.87109,5587.382324,95505.1212,134664.2422,0.042004017,0.031457938,1.335243805,0.090191317,0.034302565,2.629287846,0.005001073,4.208029759,11.69818682
213,SW30,213SWEgrGRAlonn,Sweden,L�nnstorp,SeLoG1,55.66917,13.1027,Grassland,Grassland,7.9,9,643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44,4.85,8.29,0.09,3,1.22,41.989,40.54,1394.71,0.32,226,264.4418605,266.9275896,4.195008998,22.989827,0.773910509,131.1618497,3717.560724,2198,9.442664432,196.8503937,71,86.6,11.64,81.97,4.61,2.17,6.09,0.51,404,481.0192308,472.9370578,4.90238756,49.57974747,0.816871964,53,20.9,22.7,0.569,21.25,1.42,0.51,1.22,3.01,2.38,23800,0.219,2190,564.08,32.02,5.63,3.38,1.96,0.2,413.89,82.331,9.449773959,20.39692887,0.490416667,19600,3.345238654,6.189812511,1.098217708,1.989182049,0,46.99868883,8.100278072,6.593872035,9.256294813,95.89040666,2.662422778,86.63411184,2.43928962,24.35757696,-86.63411184,58.50763164,-28.1264802,1.1,0.255198453,0.242147043,57.03913669,807.0384687,1025.543466,NA,865.315999,1222626.188,65462.34943,35401.06836,25878.18979,57178.61523,12241.48877,3084.473755,69059.91581,67025.23438,0.053542407,0.02895494,1.849163103,0.021166069,0.046767046,0.452585109,0.002522827,3.968744668,17.70384706
214,SW31,214SWEcrHIGroba,Sweden,R�b�cksdalen,SeRoH1,63.81083,20.24199,Agriculture,Conventional,2.8,3.7,572,2,20,3,80,0,0,0,1,0,0,8,1.9,15.2,0.85796249,7.040393785,1.995346607,532.49133,245.1446736,221.4636718,42.89252,110.7318359,barley,10,barley,5.2,0.983916746,0.92724679,2.27,2.22,4.49,0.08,1.76,1.36,30.961,40.16,911.7,0.31,87,103.67,109.01,2.65,7.13,0.59,136.0560207,3601.664671,2130,9.479920056,223.6722924,96,97.91,2.16,100.21,4.9,2.09,3.26,0.46,284,335.66,327.19,4.7,62.23,0.83,20.2,59,16.4,0.578,15.35,0.3,0.22,1.06,1.13,2.86,28600,0.187,1870,1112.51,38.53,5.4,4.4,2.55,0.2,212.643,29.335,1.179876811,5.788372093,0.349270833,25500,3.362613909,10.4829773,0.488129607,0,0,63.51323847,9.954497509,5.209200114,7.098844755,50.39029002,1.889644641,43.29144526,0.15113594,29.17466621,-43.29144526,31.29056937,-12.00087589,12,0.344009299,0.23890794,24.49842916,647.7057624,174.950514,NA,541.4520529,1090453.156,29318.02557,24379.80078,38065.59832,42275.42188,2541.349976,2649.514832,52052.58008,19973.76074,0.026886094,0.022357495,1.202553943,0.034908055,0.038768673,0.900419124,0.002429737,0.959175599,20.94907024
